ID,Tipo,Color,Material,Agregado,Cantidad,Precio Unitario,Precio Total,Fecha,PrecioU,PrecioT
5320,Silla de peluquería,Blanco,Melamina,Acolchonada,1,210.0,210.0,2021-06-29,,
5320,Silla de espera,Blanco,Melamina,Sin brazos,3,950.0,2850.0,2021-06-29,,
5323,Casillero de 2 puertas,Gris,Metal,Sin espejo,2,980.0,1960.0,2020-05-31,,
5323,Gabetero de 2 cajas sin chapa,Blanco,Metal,Sin cerradura,2,830.0,1660.0,2020-05-31,,
5323,Gabetero de 4 cajas,Azul,Melamina,De oficina,3,1380.0,4140.0,2020-05-31,,
5323,Estanteria tipo vitrin,Blanco,Melamina,De pared,3,650.0,1950.0,2020-05-31,,
5323,Estanteria tipo vitrin,Azul,Melamina,De pie,1,650.0,650.0,2020-05-31,,
5323,Estante para farmacia,Gris,Melamina,Con puertas,2,3500.0,7000.0,2020-05-31,,
5323,Estante para farmacia,Blanco,Melamina,De pie,2,3500.0,7000.0,2020-05-31,,
5323,Estante Archivador,Gris,Melamina,Sin puertas,2,1250.0,2500.0,2020-05-31,,
5323,Estante para farmacia,Rojo,Melamina,Sin puertas,2,3500.0,7000.0,2020-05-31,,
5332,Silla de peluquería,Rojo,Metal,Sin brazos,3,210.0,630.0,2023-01-14,,
5332,Gabetero de 2 cajas sin chapa,Azul,Melamina,De oficina,1,830.0,830.0,2023-01-14,,
5332,Gabetero con chapa independiente,Rojo,Metal,De oficina,1,1750.0,1750.0,2023-01-14,,
5335,Archivador de Chapas Individuales,Blanco,Melamina,Sin agregado,3,1400.0,4200.0,2021-05-23,,
5335,Casillero de 1 cuerpo y 4 puertas,Gris,Melamina,Sin chapa,2,980.0,1960.0,2021-05-23,,
5335,Gradilla de 2 peldaños,Azul,Melamina,Sin agregado,1,450.0,450.0,2021-05-23,,
5335,Casillero de 20 puertas,Azul,Metal,Con espejo,2,2800.0,5600.0,2021-05-23,,
5335,Silla de peluquería,Rojo,Melamina,Acolchonada,1,210.0,210.0,2021-05-23,,
5335,Casillero de dos puertas,Negro,Melamina,Sin chapa,3,1850.0,5550.0,2021-05-23,,
5335,Casillero de cuatro puertas,Blanco,Metal,Con espejo,1,1550.0,1550.0,2021-05-23,,
5342,Archivador de Chapas Individuales,Azul,Metal,Sin agregado,1,1400.0,1400.0,2023-05-15,,
5342,Estante para farmacia,Gris,Melamina,Sin puertas,3,3500.0,10500.0,2023-05-15,,
5342,Gabetero de 3 cajas,Gris,Melamina,De hogar,1,1250.0,1250.0,2023-05-15,,
5345,Estante para farmacia,Gris,Metal,De pared,3,3500.0,10500.0,2021-04-19,,
5345,Gabetero de 2 cajas con chapa adicional,Rojo,Metal,Sin cerradura,1,980.0,980.0,2021-04-19,,
5345,Silla estática,Rojo,Melamina,Sin brazos,1,140.0,140.0,2021-04-19,,
5345,Gabetero de 2 cajas sin chapa,Gris,Melamina,De oficina,3,830.0,2490.0,2021-04-19,,
5349,Casillero de 2 puertas,Azul,Metal,Con espejo,1,980.0,980.0,2020-07-29,,
5349,Casillero de 1 cuerpo y 4 puertas,Negro,Metal,Con chapa,2,980.0,1960.0,2020-07-29,,
5349,Casillero de 9 puertas,Azul,Metal,Con chapa,1,1850.0,1850.0,2020-07-29,,
5349,Casillero de 9 puertas,Gris,Melamina,Sin chapa,1,1850.0,1850.0,2020-07-29,,
5349,Silla estática con brazo,Blanco,Metal,Con brazos,1,320.0,320.0,2020-07-29,,
5354,Vitrina para farmacia,Negro,Metal,De madera,2,1100.0,2200.0,2020-04-15,,
5354,Casillero de 2 puertas,Negro,Melamina,Sin chapa,1,980.0,980.0,2020-04-15,,
5356,Silla de espera,Azul,Melamina,Acolchonada,3,950.0,2850.0,2020-05-02,,
5356,Casillero de 12 puertas,Azul,Melamina,Con espejo,3,2200.0,6600.0,2020-05-02,,
5356,Silla giratoria,Blanco,Metal,Acolchonada,2,990.0,1980.0,2020-05-02,,
5359,Silla estática,Negro,Melamina,Con brazos,1,140.0,140.0,2022-06-23,,
5359,Silla de peluquería,Negro,Metal,Sin brazos,2,210.0,420.0,2022-06-23,,
5359,Gabetero de 2 cajas sin chapa,Blanco,Melamina,Sin cerradura,1,830.0,830.0,2022-06-23,,
5359,Casillero de 20 puertas,Gris,Melamina,Con chapa,2,2800.0,5600.0,2022-06-23,,
5363,Casillero de 6 puertas,Gris,Metal,Con chapa,3,1750.0,5250.0,2023-10-23,,
5364,Silla estática,Gris,Metal,No acolchonada,3,140.0,420.0,2020-10-30,,
5364,Estanteria tipo vitrin,Rojo,Melamina,De pie,2,650.0,1300.0,2020-10-30,,
5366,Gabetero de 2 cajas sin chapa,Blanco,Melamina,De hogar,3,830.0,2490.0,2023-10-21,,
5366,Archivador de Chapas Individuales,Rojo,Melamina,Sin agregado,2,1400.0,2800.0,2023-10-21,,
5368,Gabetero de 3 cajas,Rojo,Melamina,De hogar,3,1250.0,3750.0,2020-04-05,,
5368,Gabetero de 4 cajas,Gris,Melamina,Con cerradura,3,1380.0,4140.0,2020-04-05,,
5368,Gabetero de 3 cajas,Azul,Melamina,Sin cerradura,3,1250.0,3750.0,2020-04-05,,
5368,Armario de dos cuerpos,Azul,Metal,Sin espejo,2,1850.0,3700.0,2020-04-05,,
5368,Silla estática con brazo,Gris,Metal,Acolchonada,1,320.0,320.0,2020-04-05,,
5368,Estante para farmacia,Negro,Melamina,Sin puertas,1,3500.0,3500.0,2020-04-05,,
5368,Casillero de dos puertas,Azul,Metal,Con chapa,3,1850.0,5550.0,2020-04-05,,
5375,Silla estática,Azul,Melamina,No acolchonada,2,140.0,280.0,2022-05-15,,
5375,Casillero de 20 puertas,Gris,Metal,Sin chapa,3,2800.0,8400.0,2022-05-15,,
5375,Silla de espera,Azul,Metal,Con brazos,1,950.0,950.0,2022-05-15,,
5378,Gabetero con chapa independiente,Blanco,Melamina,Sin cerradura,3,1750.0,5250.0,2022-11-16,,
5378,Estante para farmacia,Rojo,Metal,De pared,2,3500.0,7000.0,2022-11-16,,
5378,Estante Archivador,Negro,Melamina,De pie,1,1250.0,1250.0,2022-11-16,,
5378,Casillero de 12 puertas,Gris,Metal,Sin espejo,1,2200.0,2200.0,2022-11-16,,
5378,Estante para farmacia,Gris,Metal,De pared,1,3500.0,3500.0,2022-11-16,,
5383,Vitrina para farmacia,Gris,Metal,Con iluminación,2,1100.0,2200.0,2021-08-20,,
5383,Silla de peluquería,Gris,Metal,Sin brazos,1,210.0,210.0,2021-08-20,,
5383,Casillero de dos puertas,Blanco,Melamina,Sin chapa,1,1850.0,1850.0,2021-08-20,,
5383,Estanteria tipo vitrin,Gris,Metal,De pie,3,650.0,1950.0,2021-08-20,,
5383,Archivador de Chapas Individuales,Azul,Metal,Sin agregado,1,1400.0,1400.0,2021-08-20,,
5388,Casillero de 15 puertas,Azul,Metal,Sin chapa,3,2290.0,6870.0,2022-11-19,,
5388,Casillero de 9 puertas,Azul,Melamina,Sin chapa,1,1850.0,1850.0,2022-11-19,,
5390,Gabetero de 5 cajas,Gris,Melamina,De oficina,1,1600.0,1600.0,2022-11-22,,
5390,Estante para farmacia,Blanco,Metal,De pared,1,3500.0,3500.0,2022-11-22,,
5390,Gabetero de 5 cajas,Gris,Melamina,Con cerradura,1,1600.0,1600.0,2022-11-22,,
5393,Estante para farmacia de dos cuerpos,Blanco,Metal,De pared,3,3550.0,10650.0,2023-05-01,,
5393,Estante mostrador,Rojo,Metal,Con puertas,1,520.0,520.0,2023-05-01,,
5393,Vitrina para farmacia,Negro,Melamina,De madera,1,1100.0,1100.0,2023-05-01,,
5396,Gabetero de 4 cajas,Gris,Metal,De hogar,3,1380.0,4140.0,2023-08-29,,
5396,Broastera simple,Blanco,Melamina,Sin agregado,2,1100.0,2200.0,2023-08-29,,
5398,Estante Archivador,Gris,Melamina,Con puertas,3,1250.0,3750.0,2020-03-09,,
5398,Estante Archivador,Blanco,Melamina,Sin puertas,3,1250.0,3750.0,2020-03-09,,
5400,Góndolas para supermercados,Azul,Metal,Sin agregado,2,1580.0,3160.0,2021-12-06,,
5400,Silla estática,Blanco,Metal,Acolchonada,1,140.0,140.0,2021-12-06,,
5400,Casillero de cuatro puertas,Rojo,Melamina,Sin chapa,1,1550.0,1550.0,2021-12-06,,
5403,Casillero de cuatro puertas,Blanco,Melamina,Con espejo,3,1550.0,4650.0,2023-09-22,,
5403,Estante para farmacia,Negro,Melamina,Con puertas,2,3500.0,7000.0,2023-09-22,,
5405,Estante para farmacia de dos cuerpos,Azul,Melamina,Con puertas,1,3550.0,3550.0,2023-09-25,,
5405,Casillero de 12 puertas,Gris,Melamina,Con espejo,3,2200.0,6600.0,2023-09-25,,
5405,Gabetero de 5 cajas,Blanco,Metal,Con cerradura,3,1600.0,4800.0,2023-09-25,,
5408,Estante mostrador,Azul,Melamina,De pie,3,520.0,1560.0,2021-07-26,,
5408,Casillero de 9 puertas,Azul,Metal,Con espejo,1,1850.0,1850.0,2021-07-26,,
5410,Silla mesedora,Gris,Melamina,No acolchonada,2,500.0,1000.0,2022-11-15,,
5410,Estante para farmacia,Blanco,Metal,De pie,1,3500.0,3500.0,2022-11-15,,
5410,Gabetero con chapa independiente,Negro,Melamina,De oficina,1,1750.0,1750.0,2022-11-15,,
5413,Estante de puertas corredizas,Negro,Metal,De pared,2,1750.0,3500.0,2022-12-19,,
5413,Casillero de 12 puertas,Azul,Metal,Sin espejo,2,2200.0,4400.0,2022-12-19,,
5413,Estante para farmacia,Blanco,Melamina,Con puertas,3,3500.0,10500.0,2022-12-19,,
5413,Silla de peluquería,Rojo,Melamina,Acolchonada,1,210.0,210.0,2022-12-19,,
5417,Gabetero de 2 cajas con chapa adicional,Rojo,Metal,De oficina,2,980.0,1960.0,2022-03-09,,
5417,Silla mesedora,Gris,Metal,Sin brazos,1,500.0,500.0,2022-03-09,,
5419,Casillero de 12 puertas,Rojo,Metal,Sin chapa,3,2200.0,6600.0,2020-07-11,,
5419,Gabetero de 2 cajas con chapa adicional,Gris,Metal,Con cerradura,2,980.0,1960.0,2020-07-11,,
5419,Estante para farmacia,Azul,Melamina,Con puertas,2,3500.0,7000.0,2020-07-11,,
5422,Casillero de 6 puertas,Azul,Metal,Con chapa,2,1750.0,3500.0,2021-12-04,,
5422,Silla mesedora,Negro,Melamina,Acolchonada,1,500.0,500.0,2021-12-04,,
5422,Gabetero de 2 cajas con chapa adicional,Blanco,Metal,Sin cerradura,3,980.0,2940.0,2021-12-04,,
5422,Gabetero de 4 cajas,Rojo,Metal,De oficina,1,1380.0,1380.0,2021-12-04,,
5426,Casillero de dos puertas,Blanco,Metal,Sin espejo,3,1850.0,5550.0,2021-03-24,,
5426,Broastera simple,Negro,Melamina,Sin agregado,3,1100.0,3300.0,2021-03-24,,
5426,Casillero de 9 puertas,Azul,Melamina,Sin espejo,2,1850.0,3700.0,2021-03-24,,
5429,Silla de espera,Negro,Metal,Acolchonada,2,950.0,1900.0,2022-09-17,,
5429,Casillero de 9 puertas,Rojo,Metal,Sin chapa,1,1850.0,1850.0,2022-09-17,,
5431,Casillero de 15 puertas,Negro,Melamina,Con espejo,3,2290.0,6870.0,2021-03-27,,
5431,Casillero de 20 puertas,Azul,Melamina,Con espejo,3,2800.0,8400.0,2021-03-27,,
5433,Gabetero de 5 cajas,Blanco,Metal,De oficina,3,1600.0,4800.0,2020-07-26,,
5433,Gabetero de 2 cajas sin chapa,Blanco,Metal,Sin cerradura,3,830.0,2490.0,2020-07-26,,
5433,Casillero de cuatro puertas,Rojo,Metal,Sin espejo,1,1550.0,1550.0,2020-07-26,,
5433,Gabetero de 3 cajas,Azul,Metal,Sin cerradura,3,1250.0,3750.0,2020-07-26,,
5433,Estante de puertas corredizas,Blanco,Metal,Sin puertas,1,1750.0,1750.0,2020-07-26,,
5438,Silla giratoria,Blanco,Metal,No acolchonada,1,990.0,990.0,2022-10-17,,
5438,Silla de peluquería,Rojo,Metal,Con brazos,3,210.0,630.0,2022-10-17,,
5438,Casillero de 1 cuerpo y 4 puertas,Azul,Metal,Con chapa,3,980.0,2940.0,2022-10-17,,
5441,Silla mesedora,Rojo,Melamina,Con brazos,2,500.0,1000.0,2023-01-05,,
5441,Estante Archivador,Rojo,Melamina,Con puertas,3,1250.0,3750.0,2023-01-05,,
5441,Gabetero de 2 cajas sin chapa,Rojo,Melamina,Sin cerradura,1,830.0,830.0,2023-01-05,,
5441,Archivador de Chapas Individuales,Azul,Melamina,Sin agregado,3,1400.0,4200.0,2023-01-05,,
5441,Cocina industrial de dos quemadores,Azul,Metal,Sin agregado,2,1250.0,2500.0,2023-01-05,,
5441,Escritorio secretarial de cuatro cajas con chapa clave,Negro,Metal,Con chapas,1,1480.0,1480.0,2023-01-05,,
5441,Casillero de dos puertas,Azul,Metal,Sin chapa,1,1850.0,1850.0,2023-01-05,,
5441,Estante de puertas corredizas,Blanco,Metal,De pie,1,1750.0,1750.0,2023-01-05,,
5449,Archivador de Chapas Individuales,Rojo,Melamina,Sin agregado,1,1400.0,1400.0,2022-12-25,,
5449,Gabetero de 2 cajas con chapa adicional,Blanco,Melamina,Sin cerradura,1,980.0,980.0,2022-12-25,,
5449,Casillero de 12 puertas,Rojo,Melamina,Sin chapa,2,2200.0,4400.0,2022-12-25,,
5449,Casillero de 2 puertas,Azul,Melamina,Con chapa,3,980.0,2940.0,2022-12-25,,
5449,Casillero de 15 puertas,Blanco,Melamina,Con espejo,3,2290.0,6870.0,2022-12-25,,
5449,Silla de espera,Negro,Metal,Con brazos,1,950.0,950.0,2022-12-25,,
5449,Gabetero de 5 cajas,Rojo,Metal,De hogar,3,1600.0,4800.0,2022-12-25,,
5449,Gabetero de 5 cajas,Gris,Melamina,Con cerradura,2,1600.0,3200.0,2022-12-25,,
5449,Silla estática,Blanco,Melamina,Acolchonada,1,140.0,140.0,2022-12-25,,
5458,Escritorio ejecutivo de siete cajas,Negro,Metal,Sin chapas,3,1500.0,4500.0,2021-03-14,,
5458,Estante Archivador,Rojo,Metal,De pie,2,1250.0,2500.0,2021-03-14,,
5458,Camilla de examen,Rojo,Metal,Sin barillas,3,1250.0,3750.0,2021-03-14,,
5458,Gabetero con chapa independiente,Negro,Melamina,Sin cerradura,2,1750.0,3500.0,2021-03-14,,
5458,Casillero de dos puertas,Negro,Melamina,Sin espejo,2,1850.0,3700.0,2021-03-14,,
5463,Vitrina doble chapa,Negro,Metal,De madera,3,1350.0,4050.0,2020-03-23,,
5464,Casillero de dos puertas,Rojo,Metal,Con espejo,1,1850.0,1850.0,2023-12-19,,
5464,Broastera simple,Blanco,Melamina,Sin agregado,1,1100.0,1100.0,2023-12-19,,
5464,Catre de internación,Gris,Metal,Sin agregado,1,2650.0,2650.0,2023-12-19,,
5467,Estanteria tipo vitrin,Negro,Melamina,Sin puertas,2,650.0,1300.0,2023-03-23,,
5467,Gabetero de 5 cajas,Rojo,Melamina,De hogar,2,1600.0,3200.0,2023-03-23,,
5467,Casillero de 12 puertas,Azul,Metal,Sin chapa,3,2200.0,6600.0,2023-03-23,,
5467,Archivero,Azul,Melamina,Sin agregado,1,1800.0,1800.0,2023-03-23,,
5467,Silla giratoria,Gris,Melamina,No acolchonada,2,990.0,1980.0,2023-03-23,,
5467,Estanteria tipo vitrin,Rojo,Metal,De pie,3,650.0,1950.0,2023-03-23,,
5473,Gabetero de 4 cajas,Negro,Melamina,De hogar,2,1380.0,2760.0,2022-05-15,,
5473,Estante mostrador,Blanco,Melamina,De pared,3,520.0,1560.0,2022-05-15,,
5473,Silla de peluquería,Rojo,Metal,Sin brazos,2,210.0,420.0,2022-05-15,,
5473,Casillero de 1 cuerpo y 1 puerta,Blanco,Melamina,Con espejo,3,900.0,2700.0,2022-05-15,,
5473,Casillero de 1 cuerpo y 1 puerta,Negro,Metal,Sin chapa,2,900.0,1800.0,2022-05-15,,
5473,Gabetero de 5 cajas,Rojo,Melamina,Sin cerradura,2,1600.0,3200.0,2022-05-15,,
5473,Cocina industrial de dos quemadores,Gris,Metal,Sin agregado,2,1250.0,2500.0,2022-05-15,,
5473,Gabetero de 2 cajas sin chapa,Gris,Melamina,De hogar,1,830.0,830.0,2022-05-15,,
5473,Casillero de 20 puertas,Azul,Metal,Sin chapa,1,2800.0,2800.0,2022-05-15,,
5473,Casillero de 20 puertas,Gris,Melamina,Sin chapa,1,2800.0,2800.0,2022-05-15,,
5483,Estante para farmacia,Blanco,Metal,Con puertas,1,3500.0,3500.0,2020-06-17,,
5483,Casillero de cuatro puertas,Negro,Metal,Con chapa,2,1550.0,3100.0,2020-06-17,,
5483,Casillero de 20 puertas,Blanco,Melamina,Con chapa,2,2800.0,5600.0,2020-06-17,,
5483,Gabetero de 4 cajas,Azul,Melamina,Sin cerradura,1,1380.0,1380.0,2020-06-17,,
5483,Casillero de 20 puertas,Gris,Melamina,Con chapa,2,2800.0,5600.0,2020-06-17,,
5488,Gabetero de 2 cajas con chapa adicional,Negro,Melamina,Con cerradura,2,980.0,1960.0,2022-12-13,,
5488,Archivero,Gris,Metal,Sin agregado,2,1800.0,3600.0,2022-12-13,,
5488,Casillero de 15 puertas,Azul,Metal,Con espejo,2,2290.0,4580.0,2022-12-13,,
5491,Casillero de dos puertas,Azul,Melamina,Con espejo,2,1850.0,3700.0,2023-11-01,,
5491,Casillero de 12 puertas,Blanco,Melamina,Sin espejo,1,2200.0,2200.0,2023-11-01,,
5491,Silla giratoria,Blanco,Metal,No acolchonada,1,990.0,990.0,2023-11-01,,
5491,Casillero de 1 cuerpo y 4 puertas,Rojo,Metal,Sin espejo,1,980.0,980.0,2023-11-01,,
5491,Silla giratoria,Azul,Melamina,Sin brazos,1,990.0,990.0,2023-11-01,,
5496,Estanteria tipo vitrin,Rojo,Metal,Sin puertas,3,650.0,1950.0,2020-02-26,,
5496,Casillero de cuatro puertas,Blanco,Metal,Sin espejo,2,1550.0,3100.0,2020-02-26,,
5496,Mostrador para librería,Gris,Melamina,Sin agregado,1,900.0,900.0,2020-02-26,,
5499,Vitrina de puertas corredizas,Negro,Melamina,De madera,3,1900.0,5700.0,2022-09-18,,
5499,Gradilla de 2 peldaños,Rojo,Melamina,Sin agregado,1,450.0,450.0,2022-09-18,,
5499,Gabetero de 2 cajas con chapa adicional,Azul,Metal,Con cerradura,1,980.0,980.0,2022-09-18,,
5499,Casillero de cuatro puertas,Negro,Melamina,Sin espejo,2,1550.0,3100.0,2022-09-18,,
5499,Estante Archivador,Gris,Melamina,Con puertas,2,1250.0,2500.0,2022-09-18,,
5499,Casillero de 15 puertas,Negro,Metal,Con chapa,2,2290.0,4580.0,2022-09-18,,
5499,Camilla de ginecología,Gris,Metal,Sin barillas,1,1850.0,1850.0,2022-09-18,,
5506,Casillero de 1 cuerpo y 1 puerta,Rojo,Melamina,Con espejo,1,900.0,900.0,2020-12-02,,
5506,Silla de espera,Blanco,Metal,Acolchonada,1,950.0,950.0,2020-12-02,,
5506,Casillero de dos puertas,Gris,Melamina,Con chapa,2,1850.0,3700.0,2020-12-02,,
5509,Casillero de 2 puertas,Rojo,Melamina,Con chapa,3,980.0,2940.0,2022-01-25,,
5509,Silla de peluquería,Blanco,Metal,No acolchonada,3,210.0,630.0,2022-01-25,,
5509,Archivador de Chapas Individuales,Rojo,Metal,Sin agregado,1,1400.0,1400.0,2022-01-25,,
5512,Casillero de cuatro puertas,Azul,Metal,Sin espejo,2,1550.0,3100.0,2023-11-30,,
5512,Gabetero con chapa independiente,Rojo,Melamina,Con cerradura,3,1750.0,5250.0,2023-11-30,,
5512,Casillero de 6 puertas,Gris,Metal,Con chapa,3,1750.0,5250.0,2023-11-30,,
5512,Casillero de dos puertas,Blanco,Metal,Sin chapa,1,1850.0,1850.0,2023-11-30,,
5512,Vitrina doble chapa,Blanco,Metal,De vidrio,2,1350.0,2700.0,2023-11-30,,
5512,Silla giratoria,Negro,Melamina,Sin brazos,1,990.0,990.0,2023-11-30,,
5512,Gabetero con chapa independiente,Negro,Melamina,Con cerradura,3,1750.0,5250.0,2023-11-30,,
5512,Casillero de dos puertas,Gris,Metal,Sin espejo,2,1850.0,3700.0,2023-11-30,,
5520,Mesa de curación,Rojo,Melamina,Cuadrada,3,850.0,2550.0,2020-02-18,,
5520,Velador clínico,Rojo,Melamina,Sin agregado,1,650.0,650.0,2020-02-18,,
5520,Gabetero de 2 cajas sin chapa,Rojo,Metal,Con cerradura,1,830.0,830.0,2020-02-18,,
5523,Gabetero de 3 cajas,Blanco,Metal,Sin cerradura,2,1250.0,2500.0,2020-09-24,,
5523,Casillero de 1 cuerpo y 4 puertas,Rojo,Metal,Sin chapa,3,980.0,2940.0,2020-09-24,,
5523,Archivador de Chapas Individuales,Gris,Melamina,Sin agregado,1,1400.0,1400.0,2020-09-24,,
5526,Casillero de dos puertas,Blanco,Melamina,Sin chapa,3,1850.0,5550.0,2022-08-20,,
5526,Velador clínico,Blanco,Metal,Sin agregado,1,650.0,650.0,2022-08-20,,
5526,Casillero de 15 puertas,Azul,Melamina,Con espejo,2,2290.0,4580.0,2022-08-20,,
5526,Casillero de 15 puertas,Negro,Metal,Sin espejo,1,2290.0,2290.0,2022-08-20,,
5530,Estanteria tipo vitrin,Blanco,Melamina,Con puertas,2,650.0,1300.0,2020-06-28,,
5530,Ropero casillero,Negro,Metal,Sin agregado,1,2500.0,2500.0,2020-06-28,,
5530,Camilla con Barillas,Negro,Metal,Fija,1,1850.0,1850.0,2020-06-28,,
5530,Catre de internación,Blanco,Metal,Sin agregado,3,2650.0,7950.0,2020-06-28,,
5530,Casillero de 15 puertas,Gris,Metal,Con espejo,3,2290.0,6870.0,2020-06-28,,
5530,Casillero de dos puertas,Blanco,Melamina,Sin espejo,2,1850.0,3700.0,2020-06-28,,
5530,Casillero de 9 puertas,Azul,Melamina,Con chapa,1,1850.0,1850.0,2020-06-28,,
5530,Gabetero de 4 cajas,Rojo,Metal,Con cerradura,2,1380.0,2760.0,2020-06-28,,
5530,Casillero de dos puertas,Rojo,Metal,Con chapa,2,1850.0,3700.0,2020-06-28,,
5539,Estante de puertas corredizas,Rojo,Metal,De pie,2,1750.0,3500.0,2021-08-19,,
5539,Alacena con pedestal,Negro,Melamina,Sin agregado,1,1600.0,1600.0,2021-08-19,,
5539,Silla giratoria,Gris,Melamina,Acolchonada,2,990.0,1980.0,2021-08-19,,
5539,Gabetero de 5 cajas,Azul,Melamina,De oficina,1,1600.0,1600.0,2021-08-19,,
5543,Silla de peluquería,Rojo,Melamina,Sin brazos,2,210.0,420.0,2021-05-01,,
5543,Casillero de cuatro puertas,Azul,Melamina,Sin chapa,2,1550.0,3100.0,2021-05-01,,
5545,Silla de espera,Rojo,Metal,Con brazos,1,950.0,950.0,2023-02-18,,
5545,Casillero de cuatro puertas,Rojo,Metal,Con espejo,3,1550.0,4650.0,2023-02-18,,
5547,Estante para farmacia de dos cuerpos,Azul,Metal,Con puertas,2,3550.0,7100.0,2021-05-08,,
5547,Gabetero de 2 cajas sin chapa,Rojo,Melamina,Con cerradura,2,830.0,1660.0,2021-05-08,,
5549,Archivador de Chapas Individuales,Gris,Metal,Sin agregado,3,1400.0,4200.0,2020-07-24,,
5549,Gabetero con chapa independiente,Negro,Melamina,De hogar,1,1750.0,1750.0,2020-07-24,,
5549,Silla mesedora,Negro,Melamina,Con brazos,1,500.0,500.0,2020-07-24,,
5549,Gabetero de 2 cajas sin chapa,Blanco,Melamina,Sin cerradura,1,830.0,830.0,2020-07-24,,
5549,Casillero de 2 puertas,Negro,Melamina,Sin chapa,2,980.0,1960.0,2020-07-24,,
5554,Gabetero con chapa independiente,Negro,Melamina,De oficina,2,1750.0,3500.0,2022-07-10,,
5554,Casillero de 2 puertas,Gris,Melamina,Sin chapa,1,980.0,980.0,2022-07-10,,
5554,Ropero casillero,Negro,Melamina,Sin agregado,3,2500.0,7500.0,2022-07-10,,
5554,Estante de puertas corredizas,Blanco,Melamina,Con puertas,1,1750.0,1750.0,2022-07-10,,
5554,Casillero de dos puertas,Gris,Melamina,Sin chapa,1,1850.0,1850.0,2022-07-10,,
5554,Estante para farmacia de dos cuerpos,Gris,Metal,Con puertas,1,3550.0,3550.0,2022-07-10,,
5554,Gabetero de 4 cajas,Blanco,Metal,Sin cerradura,2,1380.0,2760.0,2022-07-10,,
5554,Casillero de cuatro puertas,Gris,Metal,Con chapa,1,1550.0,1550.0,2022-07-10,,
5554,Taburete médico,Rojo,Metal,Sin agregado,2,630.0,1260.0,2022-07-10,,
5554,Estante mostrador,Rojo,Metal,De pared,1,520.0,520.0,2022-07-10,,
5554,Gabetero de 4 cajas,Rojo,Metal,De hogar,2,1380.0,2760.0,2022-07-10,,
5554,Casillero de dos puertas,Gris,Metal,Con espejo,1,1850.0,1850.0,2022-07-10,,
5554,Camilla tipo escritorio,Azul,Metal,Con espaldar movible,2,2750.0,5500.0,2022-07-10,,
5567,Vitrina de puertas corredizas,Gris,Metal,De vidrio,3,1900.0,5700.0,2020-07-09,,
5567,Casillero de 20 puertas,Gris,Melamina,Sin espejo,1,2800.0,2800.0,2020-07-09,,
5567,Vitrina para farmacia,Blanco,Metal,Sin iluminación,1,1100.0,1100.0,2020-07-09,,
5567,Estante mostrador,Blanco,Melamina,Sin puertas,3,520.0,1560.0,2020-07-09,,
5567,Silla de espera,Rojo,Metal,No acolchonada,1,950.0,950.0,2020-07-09,,
5567,Silla estática con brazo,Rojo,Metal,Acolchonada,2,320.0,640.0,2020-07-09,,
5567,Casillero de 2 puertas,Azul,Melamina,Sin espejo,1,980.0,980.0,2020-07-09,,
5567,Casillero de 2 puertas,Rojo,Metal,Sin chapa,2,980.0,1960.0,2020-07-09,,
5567,Estante de puertas corredizas,Blanco,Melamina,De pared,1,1750.0,1750.0,2020-07-09,,
5576,Silla estática,Rojo,Metal,Sin brazos,1,140.0,140.0,2021-01-25,,
5576,Silla estática con brazo,Azul,Melamina,Acolchonada,1,320.0,320.0,2021-01-25,,
5576,Góndolas para supermercados,Gris,Metal,Sin agregado,2,1580.0,3160.0,2021-01-25,,
5579,Estante mostrador,Negro,Melamina,Sin puertas,1,520.0,520.0,2021-03-08,,
5579,Estante mostrador,Azul,Melamina,De pie,2,520.0,1040.0,2021-03-08,,
5581,Silla estática,Azul,Melamina,Sin brazos,3,140.0,420.0,2023-06-07,,
5581,Casillero de 1 cuerpo y 4 puertas,Gris,Metal,Con espejo,1,980.0,980.0,2023-06-07,,
5581,Casillero de 12 puertas,Blanco,Metal,Sin espejo,1,2200.0,2200.0,2023-06-07,,
5584,Silla estática con brazo,Blanco,Melamina,No acolchonada,2,320.0,640.0,2022-10-04,,
5584,Estante Archivador,Blanco,Metal,De pie,1,1250.0,1250.0,2022-10-04,,
5586,Estante Archivador,Azul,Melamina,De pared,1,1250.0,1250.0,2020-04-02,,
5586,Estante mostrador,Azul,Metal,Con puertas,3,520.0,1560.0,2020-04-02,,
5586,Casillero de 15 puertas,Negro,Metal,Con chapa,2,2290.0,4580.0,2020-04-02,,
5586,Casillero de 15 puertas,Gris,Melamina,Con chapa,3,2290.0,6870.0,2020-04-02,,
5586,Estante Archivador,Rojo,Metal,De pie,2,1250.0,2500.0,2020-04-02,,
5586,Silla mesedora,Rojo,Melamina,Acolchonada,1,500.0,500.0,2020-04-02,,
5586,Casillero de 20 puertas,Gris,Melamina,Sin chapa,1,2800.0,2800.0,2020-04-02,,
5593,Gabetero de 5 cajas,Azul,Metal,De hogar,2,1600.0,3200.0,2020-07-19,,
5593,Casillero de 15 puertas,Azul,Melamina,Sin espejo,3,2290.0,6870.0,2020-07-19,,
5593,Silla estática,Gris,Melamina,Sin brazos,3,140.0,420.0,2020-07-19,,
5593,Silla estática con brazo,Rojo,Melamina,Sin brazos,2,320.0,640.0,2020-07-19,,
